0.113	41.6347218926 -0.0923077489624 -1.83048165146e-05 -3.5942374821e-06 
0.662	372.633732918 4.14280487786 -1.35841681943e-07 -0.000409136335996 
0.114	41.9246517945 -0.0946924928245 -1.84362895283e-05 -3.71932078226e-06 
0.663	373.326499538 4.17091567566 -1.85252323715e-07 -0.000409395253118 
0.115	42.2282044331 -0.0968886251034 -1.8590365531e-05 -3.84774768827e-06 
0.664	373.963153757 4.20106675813 -2.18199933445e-07 -0.000409626870618 
0.116	42.5781165963 -0.0986226985094 -1.87633279811e-05 -3.97967342992e-06 
0.117	42.9911947742 -0.0997502770689 -1.89507065862e-05 -4.11516763012e-06 
0.665	374.543232581 4.23283696655 -2.36217898558e-07 -0.000409832600728 
0.666	375.088014116 4.26262134761 -2.4160665251e-07 -0.000410013803858 
0.118	43.4631226314 -0.100311340237 -1.91469584395e-05 -4.25420639463e-06 
0.119	43.969437115 -0.100514101375 -1.93451253828e-05 -4.39669195078e-06 
0.667	375.624412432 4.29662932583 -2.30368469754e-07 -0.000410169753418 
0.12	44.4737680047 -0.100671680955 -1.95369998029e-05 -4.54249675172e-06 
0.668	376.198687374 4.33181290621 -2.12291716611e-07 -0.000410303642111 
0.121	44.9410793494 -0.101118994842 -1.97140460865e-05 -4.69152022668e-06 
0.669	376.839847835 4.36203972374 -2.03776309168e-07 -0.000410416897053 
0.122	45.3498953242 -0.102096061809 -1.98689631886e-05 -4.84373874631e-06 
0.67	377.553804018 4.39341113592 -2.15843516874e-07 -0.000410509392623 
0.123	45.6993392291 -0.103662128325 -1.9997167612e-05 -4.99922934063e-06 
0.671	378.330346235 4.42836505767 -2.59458743775e-07 -0.000410581885599 
0.124	46.0098531491 -0.105694790703 -2.00971791705e-05 -5.15815928884e-06 
0.672	379.126770932 4.46781597664 -3.3843487736e-07 -0.000410633936689 
0.125	46.3169824935 -0.10793563109 -2.01698544748e-05 -5.32074914704e-06 
0.673	379.884883069 4.50557585365 -4.407321777e-07 -0.000410664943655 
0.126	46.6600592273 -0.110065045578 -2.02175389752e-05 -5.48722301494e-06 
0.674	380.567742691 4.5350570726 -5.59013033166e-07 -0.000410672251325 
0.127	47.0700632094 -0.111804327444 -2.02439151878e-05 -5.65775823108e-06 
0.675	381.153631086 4.56315519156 -6.9643745582e-07 -0.000410653460146 
0.128	47.5596285005 -0.112993688189 -2.02543233141e-05 -5.83244653607e-06 
0.676	381.640091676 4.59106274929 -8.49775780228e-07 -0.000410607453491 
0.129	48.1185988784 -0.113634957593 -2.02559592846e-05 -6.01127944232e-06 
0.677	382.06651491 4.616909507 -1.01431577015e-06 -0.000410531245255 
0.13	48.7176710317 -0.113901947848 -2.02574770013e-05 -6.19416542263e-06 
0.678	382.493182275 4.64317659025 -1.18870014314e-06 -0.000410423116289 
0.131	49.3172699943 -0.114082269579 -2.02678840574e-05 -6.38097555147e-06 
0.679	382.963540337 4.67087992926 -1.36496388813e-06 -0.000410282553996 
0.132	49.8782714801 -0.114475405967 -2.02951586291e-05 -6.57160242615e-06 
0.68	383.508887578 4.70258144679 -1.53019457818e-06 -0.000410109552297 
0.133	50.372326107 -0.115306178664 -2.03450545722e-05 -6.76601046519e-06 
0.681	384.134620099 4.73653453999 -1.67651569796e-06 -0.000409905257723 
0.134	50.7886175567 -0.116661908079 -2.04202507415e-05 -6.96426073127e-06 
0.682	384.819598023 4.77016443197 -1.79864453655e-06 -0.000409668085771 
0.135	51.1362847643 -0.118469625361 -2.05201374446e-05 -7.16650620193e-06 
0.683	385.536253273 4.80926865009 -1.89532829686e-06 -0.000409396639297 
0.136	51.4423091269 -0.120527484057 -2.06415420614e-05 -7.37296196502e-06 
0.684	386.256049056 4.8492071652 -1.97257094082e-06 -0.000409091228432 
0.137	51.743879867 -0.122560745044 -2.07800279337e-05 -7.58385785961e-06 
0.138	52.0772623411 -0.124296715407 -2.09309829709e-05 -7.79938512479e-06 
0.685	386.946354305 4.88570712769 -2.03763698594e-06 -0.000408752638961 
0.139	52.4672029134 -0.125556743654 -2.10899453222e-05 -8.01965323724e-06 
0.686	387.577900731 4.9218917079 -2.09623961132e-06 -0.000408382198381 
0.14	52.9199733485 -0.126315368395 -2.12521382637e-05 -8.24467205027e-06 
0.687	388.148220669 4.95679858354 -2.14906965103e-06 -0.000407980214119 
0.141	53.4219399124 -0.126701407772 -2.14119043776e-05 -8.47436537139e-06 
0.688	388.672321341 4.9892425424 -2.19201322351e-06 -0.000407547099178 
0.142	53.9443916555 -0.12695765079 -2.15628825824e-05 -8.70860954478e-06 
0.689	389.173141035 5.01763242627 -2.22603546191e-06 -0.000407083573013 
0.143	54.4530532694 -0.127363338435 -2.16989298246e-05 -8.94728201601e-06 
0.69	389.681523965 5.04442788107 -2.25889492967e-06 -0.000406588644538 
0.144	54.919197714 -0.128144155816 -2.18151523798e-05 -9.19030503943e-06 
0.691	390.234420425 5.07339656125 -2.29994314977e-06 -0.000406061409423 
0.145	55.3295299699 -0.12941218607 -2.19085916324e-05 -9.43767497373e-06 
0.692	390.852414373 5.10336292116 -2.35932536844e-06 -0.000405500685699 
0.146	55.6911986963 -0.131135188472 -2.19784246284e-05 -9.6894715311e-06 
0.147	56.029372172 -0.133136172204 -2.20258058314e-05 -9.94584379521e-06 
0.693	391.531016136 5.13414396058 -2.44404725063e-06 -0.000404904580818 
1.281	420.156980772 3.93302225756 -0.000122793970451 0.000974673433362 
0.148	56.3787579528 -0.135147717245 -2.20535839079e-05 -1.0206975033e-05 
0.694	392.250059414 5.16371566353 -2.55437837852e-06 -0.000404271347165 
1.282	420.18022787 3.94928349645 -0.000122744778622 0.000975032520887 
0.149	56.7722170326 -0.136899368841 -2.20659228308e-05 -1.0473036826e-05 
1.283	420.20051704 3.96540630264 -0.000122712883532 0.00097542770676 
0.695	392.967603788 5.19234543192 -2.68814809262e-06 -0.000403599159264 
1.284	420.227230534 3.98095681107 -0.000122662928873 0.000975860533545 
0.15	57.2302561804 -0.138198875736 -2.2067927388e-05 -1.07441485586e-05 
0.696	393.633542465 5.22355253952 -2.8416571222e-06 -0.000402887624837 
1.285	420.258173802 3.99944717462 -0.000122616983305 0.000976327122367 
0.151	57.7550037893 -0.138991317343 -2.20655272602e-05 -1.10203555771e-05 
0.697	394.214343441 5.25447330442 -3.0076433497e-06 -0.000402136618309 
1.286	420.287728534 4.02100324468 -0.000122580012569 0.000976820564684 
0.152	58.3296911854 -0.13937207414 -2.20654472484e-05 -1.13016308758e-05 
0.698	394.706546828 5.28532275192 -3.18084671057e-06 -0.000401345851491 
0.153	58.9231327736 -0.139550225713 -2.20747922429e-05 -1.15878971938e-05 
1.287	420.325121357 4.03743440581 -0.0001225319318 0.000977339098339 
0.699	395.13384012 5.31755892266 -3.36090551202e-06 -0.000400516444804 
1.288	420.368369961 4.04324034192 -0.000122489942395 0.000977882418992 
0.154	59.4982944616 -0.139790105271 -2.21000854053e-05 -1.18790619993e-05 
0.7	395.533971389 5.34982433333 -3.54579243339e-06 -0.000399650102332 
1.289	420.38882039 4.0430458503 -0.000122453634234 0.000978449878148 
1.29	420.388357388 4.0502956663 -0.000122411711297 0.000979040955879 
0.701	395.95012817 5.38261803817 -3.72920701838e-06 -0.000398747876704 
0.155	60.0226315001 -0.140340787137 -2.2145975014e-05 -1.21750560794e-05 
1.291	420.40296564 4.06888446454 -0.000122379829301 0.00097965465874 
0.702	396.420386754 5.41517353915 -3.90376273659e-06 -0.000397810019258 
0.156	60.4771243965 -0.141361737848 -2.22141948625e-05 -1.247586552e-05 
1.292	420.431331505 4.09238762767 -0.000122358855756 0.000980291491258 
0.703	396.962653634 5.44781338815 -4.06153805879e-06 -0.000396835903477 
0.157	60.8614289863 -0.142874638642 -2.2303458502e-05 -1.27815464827e-05 
1.293	420.460705448 4.11591586975 -0.000122337887706 0.000980951146938 
0.704	397.576387249 5.48076875719 -4.19662317998e-06 -0.000395825062089 
0.158	61.1936272763 -0.144757429451 -2.24102752517e-05 -1.30922157655e-05 
1.294	420.472524966 4.13334217705 -0.000122324682782 0.000981633084561 
0.705	398.240382414 5.51105915699 -4.309399173e-06 -0.000394776855713 
1.295	420.472269619 4.14176320299 -0.000122315057943 0.000982337667499 
0.159	61.504878539 -0.146780537876 -2.25300252137e-05 -1.34080198807e-05 
0.706	398.920131884 5.53976740096 -4.40627214415e-06 -0.000393690158735 
0.16	61.8307369926 -0.148679156636 -2.26577947606e-05 -1.37290948313e-05 
1.296	420.506356756 4.14944361786 -0.000122292503251 0.000983065350104 
0.707	399.582516263 5.56805323814 -4.49425639092e-06 -0.00039256361043 
0.708	400.202321562 5.59460418134 -4.57655195675e-06 -0.000391395529389 
0.161	62.2012933519 -0.150232322804 -2.278880564e-05 -1.40555304893e-05 
1.297	420.51789058 4.16349465825 -0.000122267218053 0.000983817737572 
0.709	400.766692955 5.61975528341 -4.65534739154e-06 -0.000390184628688 
0.162	62.6325555274 -0.151321179989 -2.29184715709e-05 -1.43873492426e-05 
1.298	420.502562001 4.17923805423 -0.000122243149505 0.00098459324344 
0.71	401.272733406 5.64391963507 -4.73269089377e-06 -0.000388929824675 
0.711	401.736580615 5.66949077684 -4.80896136921e-06 -0.00038763007618 
0.163	63.1217516927 -0.151961011491 -2.30423363388e-05 -1.47245035227e-05 
1.299	420.534610682 4.1913473246 -0.00012221823804 0.000985387217344 
0.712	402.188839755 5.697101766 -4.88635512e-06 -0.000386284980022 
0.164	63.6484831378 -0.152297859678 -2.31560827904e-05 -1.50668925971e-05 
1.3	420.547897118 4.20347916187 -0.00012219766456 0.000986195547191 
0.713	402.663697132 5.72460257196 -4.97042652403e-06 -0.000384894337229 
0.165	64.1816129266 -0.152564527761 -2.32556786892e-05 -1.54143951176e-05 
0.714	403.188294274 5.75259812476 -5.06787846788e-06 -0.000383457899539 
1.301	420.557865411 4.21757056632 -0.000122168278105 0.000987016832381 
0.166	64.6897269094 -0.153010624883 -2.33378147822e-05 -1.57669095553e-05 
0.715	403.774370026 5.78130115213 -5.18527223191e-06 -0.000381976071715 
1.302	420.603044978 4.23033854661 -0.000122125080242 0.000987853443607 
0.716	404.410598873 5.80993315619 -5.3259900612e-06 -0.000380449414579 
0.167	65.1515797736 -0.153824589999 -2.34005780075e-05 -1.61243901776e-05 
1.303	420.623833948 4.24203235682 -0.000122083626878 0.000988707779054 
0.717	405.061906128 5.8387128874 -5.48732372711e-06 -0.000378878576455 
0.168	65.5627692595 -0.155072263389 -2.34439208861e-05 -1.64868659656e-05 
1.304	420.644810353 4.25283970974 -0.000122041498263 0.00098958076326 
0.718	405.689295035 5.86641359602 -5.66312805361e-06 -0.000377263952137 
0.169	65.9367428731 -0.156679973397 -2.34696038912e-05 -1.68544365786e-05 
1.305	420.66840171 4.2622985742 -0.000121987092829 0.000990471030099 
0.719	406.260792901 5.89268770726 -5.84806024972e-06 -0.000375605760311 
0.17	66.3002696804 -0.158463797782 -2.3480706013e-05 -1.72272480363e-05 
1.306	420.689132563 4.27138163958 -0.000121933102829 0.000991375229504 
0.72	406.756418499 5.91717249565 -6.03861198719e-06 -0.000373904544739 
0.171	66.6847871838 -0.160186177832 -2.34810741834e-05 -1.76054559142e-05 
0.721	407.179324659 5.93966795755 -6.23223073777e-06 -0.000372160213552 
1.307	420.718766146 4.27825215775 -0.000121886463765 0.000992291425759 
0.172	67.1163201531 -0.161625809295 -2.34750774948e-05 -1.79891856783e-05 
0.722	407.55677334 5.9606953759 -6.42616905767e-06 -0.000370372012333 
1.308	420.755437636 4.28016995393 -0.000121843604012 0.000993219080617 
0.173	67.6071208495 -0.162644093541 -2.34676583178e-05 -1.83785001028e-05 
0.723	407.929453659 5.98032052829 -6.61639804355e-06 -0.000368539083737 
1.309	420.795833945 4.27955734525 -0.000121801786173 0.00099415703302 
0.724	408.336248245 5.99964980053 -6.79745634787e-06 -0.000366660546036 
0.174	68.1516231528 -0.163226988888 -2.34642893061e-05 -1.87733831089e-05 
1.31	420.806752552 4.28191004057 -0.000121761385448 0.00099510315211 
0.725	408.802135124 6.01851172662 -6.96384906425e-06 -0.000364735905752 
0.175	68.7280152006 -0.163491209242 -2.34705378709e-05 -1.91737463919e-05 
1.311	420.82797148 4.29001632663 -0.000121722533213 0.000996055451581 
0.726	409.335582959 6.03729217657 -7.11220073985e-06 -0.000362764629602 
0.176	69.3046740258 -0.163650024268 -2.34912832419e-05 -1.95794583943e-05 
1.312	420.858300943 4.30151887113 -0.00012168472148 0.000997013464935 
0.727	409.925065332 6.05760084878 -7.24276688117e-06 -0.000360746216367 
0.177	69.8491805613 -0.163945304727 -2.35298442657e-05 -1.99903865736e-05 
0.728	410.546757542 6.07886481536 -7.35879414814e-06 -0.000358680603215 
1.313	420.864251428 4.31205137291 -0.000121651169495 0.000997975920991 
0.178	70.3372673762 -0.164572325414 -2.35873406056e-05 -2.04064386959e-05 
0.729	411.171912088 6.10047118669 -7.46518888432e-06 -0.000356567668777 
1.314	420.88064785 4.31838546047 -0.000121627041933 0.000998941399759 
0.179	70.7594291452 -0.165623073003 -2.36625032804e-05 -2.08275902524e-05 
0.73	411.768767716 6.12263763752 -7.56850480369e-06 -0.000354407787587 
1.315	420.891348803 4.32024383375 -0.000121610507936 0.000999908686951 
0.18	71.1236867317 -0.167060781143 -2.37519677594e-05 -2.1253891104e-05 
0.731	412.313252169 6.14525398884 -7.67375958447e-06 -0.00035220158645 
1.316	420.907234057 4.32104226936 -0.000121592087162 0.00100087654451 
0.181	71.4536116444 -0.168730759435 -2.3851000849e-05 -2.16854508691e-05 
0.732	412.798083727 6.16816612033 -7.78132843781e-06 -0.000349949733629 
1.317	420.937075675 4.32362797062 -0.000121572528572 0.00100184390658 
0.182	71.7817870968 -0.170404193503 -2.39544700556e-05 -2.21224072337e-05 
0.183	72.1404625227 -0.17184437145 -2.40576449471e-05 -2.25648854713e-05 
1.318	420.945173375 4.3274344038 -0.000121552041487 0.00100280877185 
0.733	413.231596209 6.19005319081 -7.89062938996e-06 -0.000347653161142 
0.184	72.5521781297 -0.172879071705 -2.41565043084e-05 -2.30129613071e-05 
1.319	420.949252465 4.33005931404 -0.000121528351803 0.00100376833311 
0.734	413.636202101 6.21042764324 -8.00328807016e-06 -0.00034531259786 
0.185	73.0233494069 -0.173455728416 -2.42476110868e-05 -2.34666394521e-05 
1.32	420.963127455 4.33161988466 -0.000121503732933 0.00100471966638 
0.186	73.5428546926 -0.173658094242 -2.43279022166e-05 -2.39258548367e-05 
1.321	420.975147448 4.33513580331 -0.000121476468116 0.00100566160163 
0.735	414.043908379 6.22982611996 -8.1225398508e-06 -0.000342928799441 
0.187	74.0859425065 -0.173679106536 -2.4394733524e-05 -2.43904953734e-05 
1.322	420.985256821 4.34047863352 -0.000121443258454 0.00100659506217 
0.188	74.6222231909 -0.173760525915 -2.44462421239e-05 -2.48604379225e-05 
0.736	414.484835803 6.24818181332 -8.25311040272e-06 -0.000340502413131 
1.323	421.01212307 4.34461918491 -0.000121411639575 0.00100752112641 
0.189	75.1253003807 -0.174119489281 -2.44817538393e-05 -2.53355860219e-05 
1.324	421.041715523 4.3479768426 -0.000121381032391 0.00100843997174 
0.19	75.5811010192 -0.17488493322 -2.45019404027e-05 -2.58158990379e-05 
0.737	414.976710398 6.26583244844 -8.39962739337e-06 -0.000338033638337 
1.325	421.056172904 4.35174679966 -0.000121340115014 0.00100935032261 
0.191	75.9922221277 -0.176059714794 -2.45086945359e-05 -2.6301405126e-05 
0.738	415.520336123 6.28299297269 -8.56349691302e-06 -0.000335522407752 
0.192	76.3767430828 -0.177517741977 -2.4504857728e-05 -2.67921936349e-05 
1.326	421.079183017 4.35476777615 -0.000121292390099 0.00101024991474 
0.193	76.7619744522 -0.179041344442 -2.44939179776e-05 -2.72883879822e-05 
1.327	421.104966154 4.35653784253 -0.000121245344324 0.00101113710062 
0.739	416.098378789 6.29967317193 -8.74305179213e-06 -0.000332968295944 
0.194	77.1754059219 -0.180389345276 -2.44797543769e-05 -2.77901070815e-05 
1.921	426.929879831 7.07692456998 -0.000110711631634 0.00116178411293 
1.328	421.126781188 4.35736972926 -0.000121198706871 0.00101201049781 
0.195	77.6359340249 -0.181371832727 -2.44664575705e-05 -2.82974280387e-05 
0.74	416.677593569 6.31606974833 -8.93512454687e-06 -0.000330370911619 
1.922	426.936387731 7.07278517863 -0.000110697766649 0.00116360813435 
1.329	421.15142084 4.35738017178 -0.000121155255181 0.00101286894483 
0.196	78.1480586443 -0.181907440231 -2.44581854135e-05 -2.88103624064e-05 
1.923	426.942777017 7.06815553316 -0.000110685258989 0.00116541176818 
1.33	421.174858018 4.35804062938 -0.000121116071794 0.00101371045912 
0.741	417.221571953 6.33189866976 -9.13510553231e-06 -0.000327729913205 
